to,from,weight
46,27,0.4781007965937925
46,28,0.46508768108356313
46,29,0.682722688142648
46,30,0.6276746588895877
46,31,0.23472716177472436
46,32,0.6059380154991805
46,33,0.23189493112400977
46,34,0.04557605873240256
46,35,0.5497194694447411
46,36,0.29422362107489886
46,37,0.5306362075486776
46,38,0.1500807370116116
46,39,0.5211608858294838
46,40,0.18757060328910938
46,41,0.5194248207625816
46,42,0.439744424898056
46,43,0.14615144747333036
46,44,0.15164094158302005
46,45,0.608053321079185
47,0,0.43283984627579775
47,1,0.4463463469273489
47,2,0.34104126124629003
47,3,0.5289149267249322
47,4,0.41301322919591704
47,5,0.5924011671726146
47,6,0.24731458970798495
47,7,0.44121221686073747
47,8,0.25599160255784004
47,9,0.26425112961409325
47,10,0.2978858089385559
47,11,0.43044434593331427
47,12,0.35933521051732487
47,13,0.3082618568219469
47,14,0.5549111007431333
47,15,0.558001017923373
47,16,0.31385755026565554
47,17,0.25812481107459656
47,18,0.4926596051917755
47,19,0.3838906282403954
47,20,0.615454506774335
47,21,0.4624699315883243
47,22,0.23994776173955867
47,23,0.7468057530832151
47,24,0.7076352310132975
47,25,0.6360220953355821
47,26,0.2952866608128211
47,27,0.46702318182731967
47,28,0.21601239542572248
47,29,0.40356649650206766
47,30,0.3502458847758621
47,31,0.33384111209654116
47,32,0.3644198439527465
47,33,0.4662908090216778
47,34,0.27749870780075375
47,35,0.5340892998654523
47,36,0.34753122241618956
47,37,0.3626745704594283
47,38,0.43033981446104913
47,39,0.3773893531268701
47,40,0.1122536752931785
47,41,0.26090321259608096
47,42,0.3225236488419237
47,43,0.3297049740836479
47,44,0.13107399585883459
47,45,0.35222431114158337
47,46,0.2827097730403873
48,0,0.8282870284200111
48,1,0.6150142327191271
48,2,0.42175952589879145
48,3,0.7567354372176336
48,4,0.07226576198196615
48,5,0.8145983964410751
48,6,0.7159447173951473
48,7,0.8363161866356403
48,8,0.6961515642780008
48,9,0.47184354775215087
48,10,0.4216525556940291
48,11,0.48345148206131117
48,12,0.7786891147772937
48,13,0.6294683100388785
48,14,1.023973658401378
48,15,1.0215318815216496
48,16,0.41418157441410297
48,17,0.6535432569792384
48,18,0.9199616243866631
48,19,0.7737392446674501
48,20,1.081770740513615
48,21,0.012649854357708368
48,22,0.639144319665989
48,23,1.2154260996434425
48,24,0.9404397269650836
48,25,1.081309450244256
48,26,0.580886951244757
48,27,0.7809779673325558
48,28,0.31697478969573767
48,29,0.16254732329269977
48,30,0.12889577566068502
48,31,0.7252188047257199
48,32,0.26102531744121066
48,33,0.9277125742211556
48,34,0.7465176085261042
48,35,0.7362147842205714
48,36,0.7513932961253584
48,37,0.5290504674774549
48,38,0.8942698328256745
48,39,0.4842764863873862
48,40,0.5663330166331931
48,41,0.32665893678489166
48,42,0.5170719823614588
48,43,0.7888567473798448
48,44,0.5992795139220253
48,45,0.21606803856633625
48,46,0.7501352058045899
48,47,0.46907377000493994
49,0,0.8617443527971537
49,1,0.6692650828921459
49,2,0.47547808157260096
49,3,0.7167186735063451
49,4,0.06906317000441324
49,5,0.7724457856798138
49,6,0.7270421596537056
49,7,0.8699309536160347
49,8,0.7190373909602447
49,9,0.44493738503435937
49,10,0.4710616059459682
49,11,0.43526599766458113
49,12,0.7674639047154173
49,13,0.606599781140034
49,14,1.0327857159093448
49,15,1.0223916796590946
49,16,0.3787393749745045
49,17,0.6412199106734552
49,18,0.9481022015825566
49,19,0.8073527660125759
49,20,1.084643061571943
49,21,0.058038410787710194
49,22,0.6280508315677565
49,23,1.2212469648555397
49,24,0.8971059550864677
49,25,1.073328287721894
49,26,0.6227222796589778
49,27,0.8249166506239188
49,28,0.3034425436612123
49,29,0.22449534127969564
49,30,0.1300369979436376
49,31,0.7097815557568329
49,32,0.21824693665015896
49,33,0.9448051172250314
49,34,0.7564152092061488
49,35,0.6937515967985302
49,36,0.7823353262345573
49,37,0.5805973302073246
49,38,0.8961842766429486
49,39,0.44262858974643343
49,40,0.5692921360672764
49,41,0.3718905470438174
49,42,0.4841829995427989
49,43,0.8066325292784392
49,44,0.6073984571884545
49,45,0.1802948071388773
49,46,0.7559694948982346
49,47,0.4800891482647963
49,48,0.0675669408477165
1,0,0.11711620264034406
2,0,0.7334237117246595
2,1,0.6217656352487336
3,0,0.04928905506069013
3,1,0.16515128630088416
3,2,0.7758571308637237
4,0,0.2808965750116805
4,1,0.16576145126275285
4,2,0.4909128666070908
4,3,0.3298413659739663
5,0,0.6207359912512466
5,1,0.5208542676244613
5,2,0.5248897472771887
5,3,0.6688343579809597
5,4,0.3707737359496877
6,0,0.5639525858368196
6,1,0.5294171122803047
6,2,0.8705413693933167
6,3,0.5957951759256879
6,4,0.48343175629215707
6,5,0.3945763007765299
7,0,0.3855011296907689
7,1,0.3626156580568993
7,2,0.8053577902805453
7,3,0.41599284035736755
7,4,0.354518188076806
7,5,0.41891181892495843
7,6,0.18007632652023817
8,0,0.49950147203761774
8,1,0.4338473198600168
8,2,0.7017297177839812
8,3,0.5407473068423702
8,4,0.34648601619833225
8,5,0.2413778096372945
8,6,0.16902764987087399
8,7,0.1896927907314267
9,0,0.30548653391027963
9,1,0.19421984829146052
9,2,0.49507575301728146
9,3,0.3547683862554903
9,4,0.040467845990264734
9,5,0.3330311085702563
9,6,0.4500582930113416
9,7,0.33027522054892094
9,8,0.3085452806687648
10,0,0.6471348286229593
10,1,0.5300884835069545
10,2,0.19233117901103255
10,3,0.6943692031052753
10,4,0.373510958350381
10,5,0.3325601156217639
10,6,0.688141580424021
10,7,0.6416707865161693
10,8,0.5192392566602313
10,9,0.3637900846663224
11,0,0.660265201789266
11,1,0.5765297044885688
11,2,0.6660585396148104
11,3,0.7051551305115868
11,4,0.44986306837160955
11,5,0.14117917149721276
11,6,0.2946822273375505
11,7,0.37527411824030255
11,8,0.18654857425265942
11,9,0.4094793789729411
11,10,0.47373237211516345
12,0,0.6276495753547536
12,1,0.5714327769541064
12,2,0.8105773779892141
12,3,0.665588830373076
12,4,0.4887552037536695
12,5,0.3018585066466708
12,6,0.12664284421344243
12,7,0.2684227974792054
12,8,0.14246987339217843
12,9,0.45046661794366055
12,10,0.6211760733443102
12,11,0.18022420750642973
13,0,0.6185250465946892
13,1,0.5075730456048194
13,2,0.11521479409343552
13,3,0.6607242054152777
13,4,0.3825748135216996
13,5,0.4780390868527333
13,6,0.7916146424426262
13,7,0.7107970603771265
13,8,0.6248862337326757
13,9,0.39077987570139355
13,10,0.16824710639825843
13,11,0.6164848958551197
13,12,0.7444153525185405
14,0,0.20479958942751186
14,1,0.2094450966684615
14,2,0.7679720523820742
14,3,0.23315361092312903
14,4,0.2777996768538106
14,5,0.5046144350141505
14,6,0.36283867143121307
14,7,0.18287831141273186
14,8,0.3270902705286142
14,9,0.2745404464885071
14,10,0.6353203981315063
14,11,0.5065517680089823
14,12,0.4395370052146085
14,13,0.6603744291385453
15,0,0.37606550044212306
15,1,0.25898718553313166
15,2,0.3824765642521707
15,3,0.4235273427221526
15,4,0.10875051156772869
15,5,0.3483629741676855
15,6,0.5499609770688442
15,7,0.44361095305754505
15,8,0.3952929585011494
15,9,0.11584726328586178
15,10,0.27111558782925854
15,11,0.4557423744547442
15,12,0.5322044577573022
15,13,0.27570093357839337
15,14,0.38556961092352254
16,0,0.7201131983746869
16,1,0.6105705713925081
16,2,0.43878546509119914
16,3,0.7693123093078736
16,4,0.44748328223377953
16,5,0.14903271233416185
16,6,0.5420264869005852
16,7,0.5639087214352608
16,8,0.3902402267018951
16,9,0.4163573545181081
16,10,0.25695705262152324
16,11,0.26619034644273354
16,12,0.44206195768717327
16,13,0.4231901723761568
16,14,0.6315556838818689
16,15,0.38950983590573496
17,0,0.6339486881072703
17,1,0.5225621159604312
17,2,0.3933242303588814
17,3,0.6832326076360914
17,4,0.3581763615824856
17,5,0.13449889685388705
17,6,0.5175397631655404
17,7,0.5113507289470633
17,8,0.3541800679772778
17,9,0.32879102214428146
17,10,0.20163151863021866
17,11,0.27471766607995624
17,12,0.43387922004440077
17,13,0.3574014063875795
17,14,0.5585679969860957
17,15,0.2975737844878349
17,16,0.09193879217280403
18,0,0.0723439333265565
18,1,0.054704726358195364
18,2,0.6612327858136934
18,3,0.11618411353989089
18,4,0.21946620155103158
18,5,0.5750434763636181
18,6,0.5644624707539323
18,7,0.39184998543166144
18,8,0.4793505079923537
18,9,0.24884728098280254
18,10,0.5787076148601612
18,11,0.627628032968187
18,12,0.614386833575042
18,13,0.5462798288380389
18,14,0.22356622906771148
18,15,0.308292798139076
18,16,0.6651626095391601
18,17,0.576944777312984
19,0,0.35345714619691365
19,1,0.38007039342416926
19,2,0.9172774881256466
19,3,0.3664010325930653
19,4,0.43564403131079815
19,5,0.5728954963824667
19,6,0.2960092279478414
19,7,0.1567394844501828
19,8,0.34632862001739667
19,9,0.4236367164223212
19,10,0.76814110319926
19,11,0.5312143121574032
19,12,0.40856672050425297
19,13,0.8144165310286621
19,14,0.17141191524558314
19,15,0.5390655325856567
19,16,0.7154770085391393
19,17,0.6570027303061036
19,18,0.38821118464074655
20,0,0.949313973196589
20,1,0.8336470254394228
20,2,0.41561839383193805
20,3,0.9982564473869959
20,4,0.6684258356839764
20,5,0.4237920002401002
20,6,0.8133893433046283
20,7,0.8375369129821731
20,8,0.66516039444218
20,9,0.6462226805946224
20,10,0.3330008659588069
20,11,0.5260571136854403
20,12,0.7061542162586172
20,13,0.47123431414151395
20,14,0.8906213555685867
20,15,0.5820121062065508
20,16,0.27504338018699426
20,17,0.3326865847899133
20,18,0.886161150682612
20,19,0.9870644015792582
21,0,0.7995268758269396
21,1,0.6852728180647247
21,2,0.37456064671762235
21,3,0.8487197894582136
21,4,0.5195114454963522
21,5,0.27258984059523533
21,6,0.6665564118641331
21,7,0.681098973109285
21,8,0.5126232583738176
21,9,0.494561695112511
21,10,0.22787396466569643
21,11,0.38897518261034464
21,12,0.5663052899904255
21,13,0.39155613846779774
21,14,0.7333515688532428
21,15,0.44113708170745225
21,16,0.12471531669341793
21,17,0.1749455447297067
21,18,0.7387382064463932
21,19,0.829641770189697
21,20,0.1578921562198756
22,0,0.6667618035814274
22,1,0.6271542492605064
22,2,0.915778169867938
22,3,0.699466287917676
22,4,0.5668670523539371
22,5,0.40968229990934
22,6,0.10430623724221573
22,7,0.284203803016505
22,8,0.22701758551377602
22,9,0.5308599707509062
22,10,0.7273848021657683
22,11,0.28431478040596625
22,12,0.10785022231000721
22,13,0.8462778736575661
22,14,0.4667476152154859
22,15,0.6221438361015925
22,16,0.5487442059282722
22,17,0.5416410677373571
22,18,0.664480470526219
22,19,0.3945591872087526
22,20,0.8097625758888692
22,21,0.6725926271871093
23,0,0.39408031019290624
23,1,0.36733335360845826
23,2,0.5822225796996437
23,3,0.4024354332402774
23,4,0.42682829363470454
23,5,0.7739965939504444
23,6,0.8887133030138082
23,7,0.7286906678641427
23,8,0.7697106572826923
23,9,0.4669335417940262
23,10,0.6091292649787705
23,11,0.872240279848023
23,12,0.9120632793480066
23,13,0.4840299552258923
23,14,0.5727118881463117
23,15,0.42602465030633085
23,16,0.804649290599187
23,17,0.7143464398577742
23,18,0.350539617372076
23,19,0.7387171959045373
23,20,0.9409700842990921
23,21,0.828160186408486
23,22,0.981470049666262
24,0,0.7080168266037044
24,1,0.6387386456387626
24,2,0.784673904520661
24,3,0.7492088078609854
24,4,0.5323198677656688
24,5,0.25991730642602506
24,6,0.2380911341709947
24,7,0.37101983193927457
24,8,0.20854233735694805
24,9,0.49213406247435826
24,10,0.5923759700822829
24,11,0.11883841139314225
24,12,0.11190690373422671
24,13,0.7327176367950127
24,14,0.5314934038253848
24,15,0.5547428806440312
24,16,0.3795511475147217
24,17,0.39352859888594177
24,18,0.6860046911060997
24,19,0.5171618866446056
24,20,0.627324884104271
24,21,0.4993094271978282
24,22,0.19109387395069913
24,23,0.9590644069249672
25,0,0.6552317266172253
25,1,0.5383390981232272
25,2,0.24558182476321727
25,3,0.7034823633857304
25,4,0.3761052265849748
25,5,0.28167877277753905
25,6,0.6494051202950559
25,7,0.6157149543656619
25,8,0.48144581465023684
25,9,0.36040208519720046
25,10,0.05738343895549978
25,11,0.422594178089339
25,12,0.5759469634692251
25,13,0.22475025785540545
25,14,0.6251719570983338
25,15,0.2817773722269285
25,16,0.1995741643788355
25,17,0.1482677470327564
25,18,0.5892467758291018
25,19,0.7488813093923441
25,20,0.30279786747226767
25,21,0.18000216693300608
25,22,0.683028638923287
25,23,0.6489347947052649
25,24,0.5414310006644176
26,0,0.7281801557459321
26,1,0.6118865243187672
26,2,0.1261975827525314
26,3,0.7742059860825471
26,4,0.4612426300189075
26,5,0.4157326095519555
26,6,0.7823986232725632
26,7,0.7385665551514977
26,8,0.6138135802485448
26,9,0.45508130089781235
26,10,0.09690240490767009
26,11,0.5561277169783039
26,12,0.7109408596627207
26,13,0.16572214724299464
26,14,0.7284630360342524
26,15,0.3550810670268882
26,16,0.3163710808211483
26,17,0.28143516454198986
26,18,0.6580311784699105
26,19,0.8641458697026702
26,20,0.30661132562469495
26,21,0.2486698791873802
26,22,0.8179479968024829
26,23,0.6457913982684269
26,24,0.6749049252468144
26,25,0.1350196047751458
27,0,0.8674985800587669
27,1,0.7678154880223564
27,2,0.6337595464880255
27,3,0.9153719491231708
27,4,0.6148092700926423
27,5,0.24712210961232034
27,6,0.5424704050753278
27,7,0.626316525324216
27,8,0.43662877042235443
27,9,0.5782794409629032
27,10,0.46108614264305164
27,11,0.2538161438199956
27,12,0.419146594777057
27,13,0.6287614773562213
27,14,0.7406462546340612
27,15,0.5774215347191435
27,16,0.20717057991464902
27,17,0.2898226774088489
27,18,0.8220871470359168
27,19,0.7829397662991894
27,20,0.3425355598923905
27,21,0.26699702712007234
27,22,0.5093519373449099
27,23,1.00093113682298
27,24,0.3182674203932659
27,25,0.4040749884231867
27,26,0.508001955891226
28,0,0.4938529392211917
28,1,0.3791271255012864
28,2,0.2476712571741717
28,3,0.538737079765901
28,4,0.24342896345183418
28,5,0.38796889801321793
28,6,0.6622484241681542
28,7,0.5722793978648928
28,8,0.49876411270049575
28,9,0.2503316381318158
28,10,0.17398060459394873
28,11,0.5175576622042862
28,12,0.6261899125396714
28,13,0.14045242348595938
28,14,0.5209669768250209
28,15,0.13556113948283047
28,16,0.375799605846856
28,17,0.2916050456796294
28,18,0.422675297066427
28,19,0.6739669386434675
28,20,0.5063307600557965
28,21,0.38768209562287453
28,22,0.7240399026350692
28,23,0.44049444884063776
28,24,0.628500488018328
28,25,0.20863586877163892
28,26,0.23787995716380972
28,27,0.5807752750436554
29,0,0.9071725918127808
29,1,0.7903196678101473
29,2,0.2488381127200435
29,3,0.9539088104282772
29,4,0.6346228268662054
29,5,0.5043744401965161
29,6,0.8955421684420487
29,7,0.8799415337778433
29,8,0.7322639855005074
29,9,0.6237108828906883
29,10,0.26114330412853154
29,11,0.6333215469863236
29,12,0.8057008045877632
29,13,0.33652743710619176
29,14,0.8923418775738237
29,15,0.5316593796179045
29,16,0.367711302055257
29,17,0.3783031503318071
29,18,0.8378972501998474
29,19,1.016261481862827
29,20,0.19910985903594003
29,21,0.2512864411954612
29,22,0.9132992950413898
29,23,0.8205009165215964
29,24,0.7472013923706127
29,25,0.26800228828703665
29,26,0.18286663335632888
29,27,0.5077887167528778
29,28,0.42034346001916384
30,0,0.22655230813020852
30,1,0.1389178761343559
30,2,0.5169728656524983
30,3,0.2632549918220892
30,4,0.17512430191427164
30,5,0.5401120775060071
30,6,0.6346750361796576
30,7,0.48138223381463713
30,8,0.5136399358495936
30,9,0.21557023122866245
30,10,0.46133033411184127
30,11,0.6249479231190415
30,12,0.6559034678756422
30,13,0.40188057870522076
30,14,0.3452505747745835
30,15,0.20994032839575383
30,16,0.5981614570718111
30,17,0.5063156222262343
30,18,0.156077256003364
30,19,0.5166386172831068
30,20,0.7860027295405262
30,21,0.6497383463129688
30,22,0.7258250486417861
30,23,0.2562850078836803
30,24,0.7059613267546396
30,25,0.48327577273436584
30,26,0.5298074947762242
30,27,0.7794244317354508
30,28,0.29218003356649025
30,29,0.7124751656010808
31,0,0.6879471579377059
31,1,0.5773000825187489
31,2,0.4129741100609046
31,3,0.7372070456250898
31,4,0.41335708300168383
31,5,0.1428243906445522
31,6,0.5370512069843606
31,7,0.5472523885091067
31,8,0.3798011137494957
31,9,0.38326189027408303
31,10,0.22687654426550977
31,11,0.27266736481475057
31,12,0.44330008399247506
31,13,0.39105416560431777
31,14,0.605947179795023
31,15,0.3528559955298804
31,16,0.037302623895553964
31,17,0.05569036916928456
31,18,0.6317774367482473
31,19,0.6965241451520588
31,20,0.29058587607487946
31,21,0.13395352501870153
31,22,0.5508728115882764
31,23,0.7673475024313482
31,24,0.3893309002749709
31,25,0.16978694973811112
31,26,0.29333137461301473
31,27,0.24245999762335188
31,28,0.3391411333192903
31,29,0.3624265041703475
31,30,0.5618677234233478
32,0,0.28357135491007934
32,1,0.2828318071207431
32,2,0.8038384174059424
32,3,0.3095814494695257
32,4,0.3222983444199837
32,5,0.4853981897538616
32,6,0.2900364308420368
32,7,0.11113862810124427
32,8,0.28073604783038664
32,9,0.3098563652683996
32,10,0.6575243562148632
32,11,0.46628403629890364
32,12,0.3774783089735504
32,13,0.7006347066392128
32,14,0.0791944736404881
32,15,0.4252743586931087
32,16,0.6219891431487966
32,17,0.5571058588360304
32,18,0.301518276866049
32,19,0.11379470858079727
32,20,0.8893642890402897
32,21,0.7314789502897757
32,22,0.39434233868321783
32,23,0.6489224737891306
32,24,0.4762683063978244
32,25,0.640669470512503
32,26,0.7530288769276817
32,27,0.7103985649952598
32,28,0.5601879647828055
32,29,0.9085946148911896
32,30,0.4144911433143027
32,31,0.600061379640422
33,0,0.20945027417064754
33,1,0.2279222206461461
33,2,0.7953765851610789
33,3,0.23246605586067
33,4,0.30489479336324776
33,5,0.5287352719059247
33,6,0.36770983329980206
33,7,0.18807244565570788
33,8,0.34412147646493835
33,9,0.302330144576465
33,10,0.6632772265893998
33,11,0.5259427046822953
33,12,0.45091642955749045
33,13,0.6874255216240325
33,14,0.027956947630912662
33,15,0.41291742420360045
33,16,0.6573383858697417
33,17,0.5852438771163386
33,18,0.23654466336227312
33,19,0.15255688088560995
33,20,0.9175054200717938
33,21,0.7601084243153582
33,22,0.4719933124334162
33,23,0.5869967040291841
33,24,0.5459802055147178
33,25,0.6530284673841817
33,26,0.7563959244198959
33,27,0.7628629828308114
33,28,0.5482163094323673
33,29,0.9202526034179419
33,30,0.3654864149475338
33,31,0.6321734486966875
33,32,0.07796806535052049
34,0,0.4837821768000265
34,1,0.4781811676774746
34,2,0.9226472779709876
34,3,0.5066820268062759
34,4,0.4795177493928381
34,5,0.497637805898428
34,6,0.1445958175373512
34,7,0.12500809107322766
34,8,0.25626152549149184
34,9,0.45475155396026323
34,10,0.7527342258734621
34,11,0.4217038141767798
34,12,0.26884886705933
34,13,0.8312879689870777
34,14,0.28008691478997394
34,15,0.567194777724809
34,16,0.6464760009467457
34,17,0.6059406945965561
34,18,0.5013795616819162
34,19,0.16356172970483143
34,20,0.9214215160093057
34,21,0.7684428950906939
34,22,0.23473387088981615
34,23,0.8455136277128494
34,24,0.38074335525237957
34,25,0.7222720625147927
34,26,0.8494262160273603
34,27,0.6747069996210814
34,28,0.6939429161113101
34,29,0.9815468910139435
34,30,0.6025216050825205
34,31,0.6351151004486053
34,32,0.20090481039952568
34,33,0.2748746180744677
35,0,0.8147422310229286
35,1,0.7270018826979758
35,2,0.7160948831327656
35,3,0.8602481615811409
35,4,0.5905235012169251
35,5,0.23119410844251082
35,6,0.41643520791374194
35,7,0.5253516278161923
35,8,0.3400065757831537
35,9,0.5508800372201178
35,10,0.5294655286070264
35,11,0.1566012153415484
35,12,0.2900850912259156
35,13,0.6898241903234184
35,14,0.6629961673040113
35,15,0.5787983514299172
35,16,0.2782957084521521
35,17,0.33253827537790814
35,18,0.7792040952919456
35,19,0.6791472842867882
35,20,0.47789870360490166
35,21,0.37630325250600033
35,22,0.3716597465098591
35,23,1.0034559981920166
35,24,0.1819813076496108
35,25,0.4727980533830556
35,26,0.5946193810568811
35,27,0.14349219865990612
35,28,0.6146431281338257
35,29,0.6266947588697656
35,30,0.7639491434273022
35,31,0.3033463911399728
35,32,0.6207355129781658
35,33,0.6820528916362313
35,34,0.555452564031285
36,0,0.5962081282080293
36,1,0.49846053817407504
36,2,0.2121947915025367
36,3,0.6316724638613992
36,4,0.4139685495353387
36,5,0.5969866335742614
36,6,0.8708336575268785
36,7,0.76523981114755
36,8,0.7104924428541756
36,9,0.4349709012697866
36,10,0.30889143289009985
36,11,0.7303106380355995
36,12,0.8403710791118625
36,13,0.14276127570277425
36,14,0.6815635325196628
36,15,0.32340052272170294
36,16,0.5592675631766367
36,17,0.486491335770896
36,18,0.5252465769876982
36,19,0.8469488621318915
36,20,0.6102605499564594
36,21,0.5341461083574782
36,22,0.936835321026422
36,23,0.3757977461180232
36,24,0.842661987852497
36,25,0.36395355732212425
36,26,0.3036823571605758
36,27,0.7661388474212506
36,28,0.21480908525427803
36,29,0.45953437451790785
36,30,0.36965994393601
36,31,0.5254433681416815
36,32,0.7347003889562144
36,33,0.706585658649698
36,34,0.8895626122132503
36,35,0.8178411207131382
37,0,0.6574547366333858
37,1,0.5465703312524465
37,2,0.4037463165626867
37,3,0.7067251625965325
37,4,0.3825201518767855
37,5,0.13288984585893113
37,6,0.5231785659430693
37,7,0.5249947196766555
37,8,0.36249267582028444
37,9,0.35259591589654343
37,10,0.21384995884208263
37,11,0.2697793734128768
37,12,0.43466086776613744
37,13,0.37391567961636846
37,14,0.578222741962259
37,15,0.322639534179981
37,16,0.06687030270458873
37,17,0.025074334845519446
37,18,0.6010237865632433
37,19,0.6725684820739374
37,20,0.3150168554976793
37,21,0.15721016088345624
37,22,0.5425043588349487
37,23,0.7388415983656237
37,24,0.38806228726015074
37,25,0.15825622845634
37,26,0.28804900779660914
37,27,0.2668682102075021
37,28,0.3139382526768917
37,29,0.3727504405757641
37,30,0.53137886802609
37,31,0.030864893920762634
37,32,0.5744009457894327
37,33,0.6046627622852055
37,34,0.6163187868340548
37,35,0.3163791984860326
37,36,0.5054271301494807
38,0,0.32617146460880786
38,1,0.3397955523361006
38,2,0.8654420645069152
38,3,0.3453058878134619
38,4,0.38543925007043667
38,5,0.5263389627659854
38,6,0.2784537756829269
38,7,0.11771538918658815
38,8,0.305864937361772
38,9,0.37231572762672926
38,10,0.7160297747151753
38,11,0.49217211011965334
38,12,0.38179752091901775
38,13,0.7630401611238781
38,14,0.13066712979878684
38,15,0.48793023857192164
38,16,0.667300335115131
38,17,0.6069795402047281
38,18,0.35322893901767216
38,19,0.05215139120706463
38,20,0.9378264831910292
38,21,0.7801993033875801
38,22,0.3809907366063229
38,23,0.7031271508518375
38,24,0.4872158888752512
38,25,0.6970633023715174
38,26,0.812007538242036
38,27,0.7418033747830594
38,28,0.622590424204783
38,29,0.9645742063919609
38,30,0.47407099459447216
38,31,0.6474663293403835
38,32,0.06319616109791992
38,33,0.1175821423710828
38,34,0.1634012469195282
38,35,0.6430103275597986
38,36,0.7978733823113121
38,37,0.6230174283330973
39,0,0.8493755558779497
39,1,0.7761701462119621
39,2,0.8477634306721964
39,3,0.8912350516576614
39,4,0.6597246238279901
39,5,0.33697049414661323
39,6,0.36490013525726284
39,7,0.5121727881257594
39,8,0.350594785717182
39,9,0.6192570399621161
39,10,0.6579143436823124
39,11,0.21282909877324704
39,12,0.2458977165246721
39,13,0.8124577778624856
39,14,0.6746118030141937
39,15,0.6684689103525808
39,16,0.4143842032316772
39,17,0.4569710314507448
39,18,0.8247905136344282
39,19,0.6543983625494133
39,20,0.6180654461023759
39,21,0.5174969836514721
39,22,0.2904481027615363
39,23,1.084133642626246
39,24,0.1431187803248358
39,25,0.6025023800549222
39,26,0.7289211078623087
39,27,0.2778483028461614
39,28,0.7242064833522885
39,29,0.7682617705295545
39,30,0.83473819521636
39,31,0.4356465687153864
39,32,0.6187182189083306
39,33,0.6889999741949859
39,34,0.5094799041019483
39,35,0.14183223532301442
39,36,0.9339394112962052
39,37,0.44427708915640335
39,38,0.6271671306336765
40,0,0.7421087791228024
40,1,0.6547890763256128
40,2,0.6791506315764415
40,3,0.7876326073246642
40,4,0.520374953075396
40,5,0.1707490198921612
40,6,0.3638095962198974
40,7,0.4590178546314847
40,8,0.27133023465483624
40,9,0.4804757326089839
40,10,0.48872897259142617
40,11,0.08541526698577605
40,12,0.24047455751837932
40,13,0.6432249055219249
40,14,0.5917689611691093
40,15,0.5137068782979247
40,16,0.25083572660342324
40,17,0.2875701551105544
40,18,0.706829547795305
40,19,0.6142483690027589
40,20,0.4843122341130317
40,21,0.3635059291853377
40,22,0.3339006692543534
40,23,0.9365755088229968
40,24,0.1446571057449858
40,25,0.4336541318695146
40,26,0.5617120147928366
40,27,0.1787975919222141
40,28,0.558587285731449
40,29,0.6142606410183177
40,30,0.6944811985466944
40,31,0.26861438713885477
40,32,0.5515382778218388
40,33,0.6113139621843229
40,34,0.49791890380332104
40,35,0.07263352309034822
40,36,0.766244625920542
40,37,0.2754120948742334
40,38,0.5763141930413893
40,39,0.1694387733804129
41,0,0.3301257097290202
41,1,0.3373771807148492
41,2,0.8526945231617667
41,3,0.35158332915224855
41,4,0.3753926458598391
41,5,0.508438021915888
41,6,0.2640487397816701
41,7,0.09986368976319022
41,8,0.28767283240176206
41,9,0.3607748480277955
41,10,0.7014360633659598
41,11,0.47401237580133965
41,12,0.3651855418733845
41,13,0.7511870797071363
41,14,0.1300252927236027
41,15,0.4765711355142288
41,16,0.649740690178509
41,17,0.5900692823977215
41,18,0.3535806493503384
41,19,0.06734837674210002
41,20,0.9206048889774352
41,21,0.7630472696998188
41,22,0.3672121030094871
41,23,0.7024698341196846
41,24,0.46999200094562527
41,25,0.6816699420557284
41,26,0.7975988054282606
41,27,0.7235775467993608
41,28,0.6107838895866106
41,29,0.9489706330581236
41,30,0.46992091764001037
41,31,0.6301661235184874
41,32,0.055602932470200234
41,33,0.12067543956148541
41,34,0.15518425139905753
41,35,0.6250199209499221
41,36,0.788666177952282
41,37,0.6058986919509435
41,38,0.01822642444442509
41,39,0.6102868227992965
41,40,0.5582047637198058
42,0,0.49986741733648066
42,1,0.4301407800390523
42,2,0.4051670689817366
42,3,0.5238825339372335
42,4,0.4140915476977346
42,5,0.6993724931570302
42,6,0.8974878638935015
42,7,0.7607537540259248
42,8,0.7541860179361471
42,9,0.4481820239132608
42,10,0.46879227562133496
42,11,0.8179208226088621
42,12,0.8941443792255666
42,13,0.3200676356171821
42,14,0.6365489409349012
42,15,0.36496171133953553
42,16,0.6967754467993172
42,17,0.6126220269170958
42,18,0.4374444830803304
42,19,0.807953208755947
42,20,0.7903070597835442
42,21,0.6960856258269653
42,22,0.9786983673401063
42,23,0.18995148557031868
42,24,0.9195701800052744
42,25,0.5172427039223914
42,26,0.4857850288353927
42,27,0.9020191825687104
42,28,0.3212506244358084
42,29,0.6507073148323683
42,30,0.2916619993744867
42,31,0.6602788486263425
42,32,0.7036960222206637
42,33,0.6571335964505063
42,34,0.8846934705230108
42,35,0.9297269800494263
42,36,0.19342563108010474
42,37,0.6351642474809535
42,38,0.7643909504234443
42,39,1.0297043742157495
42,40,0.869369263277461
42,41,0.759293834065234
43,0,0.49251311214706484
43,1,0.3823057930737173
43,2,0.24124081888853657
43,3,0.5346325413412497
43,4,0.26746498949692304
43,5,0.4494917334065935
43,6,0.7115631267140611
43,7,0.6112898541513669
43,8,0.5508882479871264
43,9,0.282587653910145
43,10,0.2172494590987086
43,11,0.5778949951690692
43,12,0.6814641748014744
43,13,0.12609581045577156
43,14,0.5435164498580672
43,15,0.16768931734151393
43,16,0.43551040075288566
